nfeatures,n_octave_layers,ratio_threshold,min_match_count,min_inliers,min_bbox_area,accuracy,tpr,fpr,tp,fp,fn,runtime
1000,6,0.6,35,6,100,0.5876288659793815,0.6627906976744186,0.16176470588235295,57,11,29,15.495718840997142
1000,6,0.6,35,20,25,0.5876288659793815,0.6627906976744186,0.16176470588235295,57,11,29,14.712257822997344
2000,4,0.6,20,10,25,0.5876288659793815,0.6627906976744186,0.16176470588235295,57,11,29,12.147712363999744
2000,4,0.6,35,6,25,0.5876288659793815,0.6627906976744186,0.16176470588235295,57,11,29,10.748841250999249
2000,4,0.6,35,6,100,0.5876288659793815,0.6627906976744186,0.16176470588235295,57,11,29,10.751810289999412
2000,4,0.6,35,10,25,0.5876288659793815,0.6627906976744186,0.16176470588235295,57,11,29,11.448397414998908
2000,4,0.6,35,20,25,0.5876288659793815,0.6627906976744186,0.16176470588235295,57,11,29,10.650810953993641
2000,6,0.6,35,20,100,0.5876288659793815,0.6627906976744186,0.16176470588235295,57,11,29,13.053986539001926
4000,4,0.75,20,10,25,0.5876288659793815,0.6627906976744186,0.16176470588235295,57,11,29,19.198684667004272
1000,6,0.6,10,20,25,0.5858585858585859,0.6744186046511628,0.18309859154929578,58,13,28,16.565848813996126
1000,6,0.6,20,20,100,0.5858585858585859,0.6744186046511628,0.18309859154929578,58,13,28,14.331214910002018
2000,3,0.75,10,10,25,0.5858585858585859,0.6744186046511628,0.18309859154929578,58,13,28,11.282879071004572
4000,3,0.7,10,10,100,0.5858585858585859,0.6744186046511628,0.18309859154929578,58,13,28,8.768998892999662
4000,3,0.75,10,6,25,0.5858585858585859,0.6744186046511628,0.18309859154929578,58,13,28,10.213934581996
4000,4,0.6,10,6,100,0.5858585858585859,0.6744186046511628,0.18309859154929578,58,13,28,17.813432164002734
4000,6,0.6,10,20,25,0.5858585858585859,0.6744186046511628,0.18309859154929578,58,13,28,21.0224102209977
2000,3,0.75,10,10,100,0.5841584158415841,0.686046511627907,0.20270270270270271,59,15,27,11.271683190003387
2000,6,0.7,10,20,25,0.5841584158415841,0.686046511627907,0.20270270270270271,59,15,27,16.38443191400438
2000,6,0.7,35,10,25,0.5841584158415841,0.686046511627907,0.20270270270270271,59,15,27,14.95455437200144
4000,6,0.65,10,20,100,0.5841584158415841,0.686046511627907,0.20270270270270271,59,15,27,21.90112574199884
4000,4,0.6,20,6,25,0.5833333333333334,0.6511627906976745,0.15151515151515152,56,10,30,17.029936393999378
1000,3,0.75,10,6,25,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,11.28488805800589
1000,4,0.6,35,10,100,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,10.376517329998023
1000,4,0.6,35,20,25,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,10.319082626003365
1000,4,0.75,10,10,100,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,15.134912614994391
2000,3,0.75,20,20,25,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,11.325753172997793
2000,4,0.6,10,20,100,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,15.541156623999996
2000,4,0.6,20,20,100,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,13.014595690001443
2000,6,0.6,35,6,25,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,12.88654197199503
4000,4,0.6,10,20,25,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,17.857506407999608
4000,4,0.6,20,6,100,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,18.807768646001932
4000,4,0.6,20,10,25,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,19.3186860180067
4000,4,0.6,20,20,100,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,17.62578898799984
4000,4,0.6,35,6,25,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,15.293953861000773
4000,4,0.6,35,6,100,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,15.497424803004833
4000,4,0.6,35,10,25,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,15.974762760997692
4000,4,0.6,35,20,25,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,15.023439741002221
4000,4,0.6,35,20,100,0.5816326530612245,0.6627906976744186,0.17391304347826086,57,12,29,15.252889718001825
1000,6,0.7,10,20,25,0.58,0.6744186046511628,0.19444444444444445,58,14,28,17.32780440300121
2000,4,0.6,20,6,25,0.58,0.6744186046511628,0.19444444444444445,58,14,28,12.65091560700239
2000,6,0.7,35,20,25,0.58,0.6744186046511628,0.19444444444444445,58,14,28,14.908291218998784
4000,3,0.75,10,10,25,0.58,0.6744186046511628,0.19444444444444445,58,14,28,9.965300627998658
4000,6,0.6,10,20,100,0.58,0.6744186046511628,0.19444444444444445,58,14,28,20.884380810995935
4000,6,0.6,20,20,25,0.58,0.6744186046511628,0.19444444444444445,58,14,28,20.549255182995694
4000,6,0.7,35,20,100,0.58,0.6744186046511628,0.19444444444444445,58,14,28,22.01521602900175
2000,3,0.75,20,6,25,0.5784313725490197,0.686046511627907,0.21333333333333335,59,16,27,12.300811390996387
4000,3,0.75,20,6,100,0.5784313725490197,0.686046511627907,0.21333333333333335,59,16,27,10.073562926001614
2000,3,0.75,35,20,25,0.5773195876288659,0.6511627906976745,0.16417910447761194,56,11,30,9.00614897399646
2000,6,0.6,35,20,25,0.5773195876288659,0.6511627906976745,0.16417910447761194,56,11,30,13.273626421003428
4000,4,0.75,20,20,25,0.5773195876288659,0.6511627906976745,0.16417910447761194,56,11,30,19.275396502998774
4000,6,0.6,35,10,100,0.5773195876288659,0.6511627906976745,0.16417910447761194,56,11,30,19.589153940003598
1000,4,0.6,10,6,25,0.5757575757575758,0.6627906976744186,0.18571428571428572,57,13,29,13.59916123199946
1000,4,0.6,10,10,25,0.5757575757575758,0.6627906976744186,0.18571428571428572,57,13,29,13.756999683995673
1000,4,0.6,10,10,100,0.5757575757575758,0.6627906976744186,0.18571428571428572,57,13,29,11.895073465995665
1000,4,0.6,35,6,100,0.5757575757575758,0.6627906976744186,0.18571428571428572,57,13,29,10.278155166000943
2000,4,0.6,10,6,25,0.5757575757575758,0.6627906976744186,0.18571428571428572,57,13,29,13.037391956997453
2000,4,0.6,10,6,100,0.5757575757575758,0.6627906976744186,0.18571428571428572,57,13,29,13.25325694300409
2000,4,0.6,10,10,25,0.5757575757575758,0.6627906976744186,0.18571428571428572,57,13,29,12.877705733000766
2000,4,0.6,35,10,100,0.5757575757575758,0.6627906976744186,0.18571428571428572,57,13,29,10.914678064000327
2000,6,0.7,35,20,100,0.5757575757575758,0.6627906976744186,0.18571428571428572,57,13,29,15.191779552995285
4000,4,0.6,10,10,25,0.5757575757575758,0.6627906976744186,0.18571428571428572,57,13,29,17.602358743999503
4000,4,0.6,20,10,100,0.5757575757575758,0.6627906976744186,0.18571428571428572,57,13,29,17.36048126300011
4000,6,0.6,35,20,100,0.5757575757575758,0.6627906976744186,0.18571428571428572,57,13,29,19.713347319004242
1000,3,0.75,20,6,100,0.5742574257425742,0.6744186046511628,0.2054794520547945,58,15,28,11.362300151995441
2000,3,0.75,20,6,100,0.5742574257425742,0.6744186046511628,0.2054794520547945,58,15,28,11.137858346002758
2000,6,0.6,20,6,100,0.5742574257425742,0.6744186046511628,0.2054794520547945,58,15,28,13.690657267994538
2000,6,0.6,20,10,100,0.5742574257425742,0.6744186046511628,0.2054794520547945,58,15,28,14.073826667998219
2000,6,0.7,20,20,100,0.5742574257425742,0.6744186046511628,0.2054794520547945,58,15,28,15.779851393999706
4000,3,0.75,20,6,25,0.5742574257425742,0.6744186046511628,0.2054794520547945,58,15,28,9.937918376002926
4000,3,0.75,20,10,25,0.5742574257425742,0.6744186046511628,0.2054794520547945,58,15,28,9.311459065997042
4000,4,0.75,35,20,100,0.5729166666666666,0.6395348837209303,0.15384615384615385,55,10,31,17.816251591000764
1000,6,0.6,10,10,100,0.5728155339805825,0.686046511627907,0.2236842105263158,59,17,27,16.802399676002096
4000,6,0.65,20,20,100,0.5728155339805825,0.686046511627907,0.2236842105263158,59,17,27,22.05898798799899
1000,4,0.6,20,6,100,0.5714285714285714,0.6511627906976745,0.17647058823529413,56,12,30,12.023958614001458
1000,4,0.6,20,10,25,0.5714285714285714,0.6511627906976745,0.17647058823529413,56,12,30,11.897254231000261
1000,4,0.75,35,10,100,0.5714285714285714,0.6511627906976745,0.17647058823529413,56,12,30,14.006969292997383
1000,6,0.6,35,20,100,0.5714285714285714,0.6511627906976745,0.17647058823529413,56,12,30,14.993938010004058
2000,4,0.6,20,10,100,0.5714285714285714,0.6511627906976745,0.17647058823529413,56,12,30,12.8636508769996
2000,4,0.75,10,10,100,0.5714285714285714,0.6511627906976745,0.17647058823529413,56,12,30,12.68445477700152
4000,3,0.75,20,20,25,0.5714285714285714,0.6511627906976745,0.17647058823529413,56,12,30,10.019188566999219
4000,4,0.6,20,20,25,0.5714285714285714,0.6511627906976745,0.17647058823529413,56,12,30,18.340209826004866
4000,6,0.6,35,6,25,0.5714285714285714,0.6511627906976745,0.17647058823529413,56,12,30,19.639549166997313
4000,6,0.6,35,20,25,0.5714285714285714,0.6511627906976745,0.17647058823529413,56,12,30,19.754678295001213
1000,3,0.75,20,10,100,0.57,0.6627906976744186,0.19718309859154928,57,14,29,11.260679156999686
1000,4,0.6,10,6,100,0.57,0.6627906976744186,0.19718309859154928,57,14,29,13.08855659400433
1000,6,0.6,20,10,25,0.57,0.6627906976744186,0.19718309859154928,57,14,29,17.452462264998758
2000,4,0.6,35,20,100,0.57,0.6627906976744186,0.19718309859154928,57,14,29,10.763407834005193
2000,6,0.6,10,20,100,0.57,0.6627906976744186,0.19718309859154928,57,14,29,14.899471312994137
2000,6,0.6,20,20,25,0.57,0.6627906976744186,0.19718309859154928,57,14,29,14.1156692700024
4000,3,0.75,10,6,100,0.57,0.6627906976744186,0.19718309859154928,57,14,29,10.490946306999831
4000,4,0.6,10,6,25,0.57,0.6627906976744186,0.19718309859154928,57,14,29,17.420955164001498
4000,6,0.7,35,20,25,0.57,0.6627906976744186,0.19718309859154928,57,14,29,22.229502011003206
1000,6,0.65,10,20,25,0.5686274509803921,0.6744186046511628,0.21621621621621623,58,16,28,17.545274014002644
2000,3,0.75,20,10,100,0.5686274509803921,0.6744186046511628,0.21621621621621623,58,16,28,10.94295688800048
1000,6,0.6,10,6,25,0.5673076923076923,0.686046511627907,0.23376623376623376,59,18,27,17.127955064999696
1000,6,0.6,10,6,100,0.5673076923076923,0.686046511627907,0.23376623376623376,59,18,27,15.669402851999621
2000,6,0.6,10,10,25,0.5673076923076923,0.686046511627907,0.23376623376623376,59,18,27,14.700476624006114
1000,4,0.6,35,10,25,0.5670103092783505,0.6395348837209303,0.16666666666666666,55,11,31,10.38948722799978
4000,4,0.75,35,6,25,0.5670103092783505,0.6395348837209303,0.16666666666666666,55,11,31,18.46493438500329
1000,4,0.75,10,6,25,0.5656565656565656,0.6511627906976745,0.18840579710144928,56,13,30,14.344118225002603
1000,6,0.6,10,20,100,0.5656565656565656,0.6511627906976745,0.18840579710144928,56,13,30,17.051114095003868
2000,4,0.75,35,10,25,0.5656565656565656,0.6511627906976745,0.18840579710144928,56,13,30,12.187463927999488
2000,6,0.6,20,20,100,0.5656565656565656,0.6511627906976745,0.18840579710144928,56,13,30,13.725808068993501
2000,6,0.6,35,6,100,0.5656565656565656,0.6511627906976745,0.18840579710144928,56,13,30,13.035033189000387
4000,4,0.6,10,10,100,0.5656565656565656,0.6511627906976745,0.18840579710144928,56,13,30,17.616330136996112
1000,6,0.6,20,10,100,0.5643564356435643,0.6627906976744186,0.20833333333333334,57,15,29,17.210323139996035
1000,6,0.65,35,20,25,0.5643564356435643,0.6627906976744186,0.20833333333333334,57,15,29,15.053341612001532
1000,6,0.7,20,20,25,0.5643564356435643,0.6627906976744186,0.20833333333333334,57,15,29,16.47034987499501
2000,3,0.75,10,6,100,0.5643564356435643,0.6627906976744186,0.20833333333333334,57,15,29,10.651681845003623
2000,6,0.6,35,10,100,0.5643564356435643,0.6627906976744186,0.20833333333333334,57,15,29,12.58417373499833
4000,6,0.7,10,20,25,0.5643564356435643,0.6627906976744186,0.20833333333333334,57,15,29,23.61389093300386
1000,6,0.7,35,10,100,0.5631067961165048,0.6744186046511628,0.22666666666666666,58,17,28,15.991130666996469
4000,6,0.6,10,10,100,0.5631067961165048,0.6744186046511628,0.22666666666666666,58,17,28,21.552623028001108
4000,6,0.6,20,10,25,0.5631067961165048,0.6744186046511628,0.22666666666666666,58,17,28,20.570135515998118
4000,6,0.7,20,20,25,0.5631067961165048,0.6744186046511628,0.22666666666666666,58,17,28,23.00941821399465
2000,6,0.7,10,6,100,0.5619047619047619,0.686046511627907,0.24358974358974358,59,19,27,15.994292008996126
2000,6,0.7,35,10,100,0.5619047619047619,0.686046511627907,0.24358974358974358,59,19,27,15.009645330996136
1000,4,0.65,35,20,100,0.5612244897959183,0.6395348837209303,0.1791044776119403,55,12,31,12.071080510999309
1000,4,0.75,35,6,100,0.5612244897959183,0.6395348837209303,0.1791044776119403,55,12,31,15.5332445630047
4000,4,0.65,10,20,25,0.5612244897959183,0.6395348837209303,0.1791044776119403,55,12,31,17.429946821997873
4000,4,0.75,20,10,100,0.5612244897959183,0.6395348837209303,0.1791044776119403,55,12,31,18.510337740997784
2000,6,0.65,20,20,100,0.56,0.6511627906976745,0.2,56,14,30,14.558131967998634
4000,4,0.65,35,20,25,0.56,0.6511627906976745,0.2,56,14,30,16.471221921994584
2000,6,0.65,10,20,100,0.5588235294117647,0.6627906976744186,0.2191780821917808,57,16,29,14.698792020004475
2000,6,0.65,35,20,25,0.5588235294117647,0.6627906976744186,0.2191780821917808,57,16,29,13.633104827000352
4000,6,0.6,20,6,25,0.5588235294117647,0.6627906976744186,0.2191780821917808,57,16,29,20.746251174001372
4000,6,0.65,10,20,25,0.5588235294117647,0.6627906976744186,0.2191780821917808,57,16,29,22.406839559997024
1000,3,0.75,10,10,25,0.5576923076923077,0.6744186046511628,0.23684210526315788,58,18,28,11.401953234002576
1000,6,0.6,10,10,25,0.5576923076923077,0.6744186046511628,0.23684210526315788,58,18,28,15.518622520001372
1000,6,0.6,20,6,25,0.5576923076923077,0.6744186046511628,0.23684210526315788,58,18,28,16.475880031997804
1000,6,0.7,20,10,25,0.5576923076923077,0.6744186046511628,0.23684210526315788,58,18,28,16.298898941000516
2000,6,0.7,10,6,25,0.5576923076923077,0.6744186046511628,0.23684210526315788,58,18,28,16.19653232300334
2000,6,0.7,20,20,25,0.5576923076923077,0.6744186046511628,0.23684210526315788,58,18,28,15.254396545002237
1000,4,0.75,35,6,25,0.5567010309278351,0.627906976744186,0.16923076923076924,54,11,32,14.285040527996898
2000,6,0.7,20,10,25,0.5566037735849056,0.686046511627907,0.25316455696202533,59,20,27,16.459436671997537
4000,6,0.65,20,6,25,0.5566037735849056,0.686046511627907,0.25316455696202533,59,20,27,21.20625709700107
4000,6,0.7,10,6,25,0.5566037735849056,0.686046511627907,0.25316455696202533,59,20,27,23.792399928999657
1000,4,0.65,10,20,100,0.5555555555555556,0.6395348837209303,0.19117647058823528,55,13,31,13.199051805000636
1000,4,0.65,35,10,100,0.5555555555555556,0.6395348837209303,0.19117647058823528,55,13,31,11.936666923000303
1000,6,0.6,35,10,25,0.5555555555555556,0.6395348837209303,0.19117647058823528,55,13,31,14.657287310998072
2000,4,0.6,10,20,25,0.5555555555555556,0.6395348837209303,0.19117647058823528,55,13,31,13.69968623299792
2000,4,0.65,20,20,100,0.5555555555555556,0.6395348837209303,0.19117647058823528,55,13,31,12.935188939998625
2000,4,0.65,35,20,100,0.5555555555555556,0.6395348837209303,0.19117647058823528,55,13,31,11.726287710000179
2000,4,0.75,35,20,100,0.5555555555555556,0.6395348837209303,0.19117647058823528,55,13,31,12.077445499999158
2000,6,0.6,10,20,25,0.5555555555555556,0.6395348837209303,0.19117647058823528,55,13,31,14.794402812003682
2000,6,0.6,35,10,25,0.5555555555555556,0.6395348837209303,0.19117647058823528,55,13,31,12.88155530700169
4000,4,0.65,10,20,100,0.5555555555555556,0.6395348837209303,0.19117647058823528,55,13,31,17.79407913400064
4000,4,0.65,20,20,25,0.5555555555555556,0.6395348837209303,0.19117647058823528,55,13,31,17.3855385939969
4000,4,0.75,10,10,100,0.5555555555555556,0.6395348837209303,0.19117647058823528,55,13,31,20.135361319997173
1000,3,0.75,20,10,25,0.5544554455445545,0.6511627906976745,0.2112676056338028,56,15,30,10.85735507800564
1000,4,0.75,35,10,25,0.5544554455445545,0.6511627906976745,0.2112676056338028,56,15,30,14.203204967998317
1000,6,0.65,20,20,25,0.5544554455445545,0.6511627906976745,0.2112676056338028,56,15,30,16.673478272001375
1000,6,0.7,10,20,100,0.5544554455445545,0.6511627906976745,0.2112676056338028,56,15,30,16.823851141001796
1000,6,0.7,35,20,25,0.5544554455445545,0.6511627906976745,0.2112676056338028,56,15,30,15.900579073997505
2000,6,0.6,20,6,25,0.5544554455445545,0.6511627906976745,0.2112676056338028,56,15,30,13.923656576997018
1000,6,0.65,35,10,25,0.5533980582524272,0.6627906976744186,0.22972972972972974,57,17,29,14.909029233000183
2000,6,0.6,10,6,25,0.5533980582524272,0.6627906976744186,0.22972972972972974,57,17,29,14.294541516996105
2000,6,0.65,35,20,100,0.5533980582524272,0.6627906976744186,0.22972972972972974,57,17,29,14.11802789500507
4000,6,0.6,10,10,25,0.5533980582524272,0.6627906976744186,0.22972972972972974,57,17,29,21.857022768002935
1000,6,0.7,10,10,100,0.5523809523809524,0.6744186046511628,0.24675324675324675,58,19,28,16.178915847005555
2000,6,0.65,10,6,25,0.5523809523809524,0.6744186046511628,0.24675324675324675,58,19,28,15.025918800994987
2000,6,0.65,20,6,100,0.5514018691588785,0.686046511627907,0.2625,59,21,27,14.528698100002657
1000,4,0.65,10,20,25,0.55,0.6395348837209303,0.2028985507246377,55,14,31,12.675458436002373
1000,4,0.65,35,10,25,0.55,0.6395348837209303,0.2028985507246377,55,14,31,12.531055015002494
2000,4,0.65,10,20,100,0.55,0.6395348837209303,0.2028985507246377,55,14,31,13.25474789999862
2000,4,0.65,35,20,25,0.55,0.6395348837209303,0.2028985507246377,55,14,31,11.39270620699972
2000,4,0.75,10,20,25,0.55,0.6395348837209303,0.2028985507246377,55,14,31,13.096733979000419
4000,4,0.65,20,20,100,0.55,0.6395348837209303,0.2028985507246377,55,14,31,17.484628538994002
4000,4,0.65,35,6,25,0.55,0.6395348837209303,0.2028985507246377,55,14,31,16.166534309995768
4000,4,0.65,35,10,25,0.55,0.6395348837209303,0.2028985507246377,55,14,31,16.449548181000864
4000,4,0.7,20,10,25,0.55,0.6395348837209303,0.2028985507246377,55,14,31,19.418433748003736
1000,6,0.65,10,20,100,0.5490196078431373,0.6511627906976745,0.2222222222222222,56,16,30,16.61774659599905
1000,6,0.65,10,6,25,0.5480769230769231,0.6627906976744186,0.24,57,18,29,16.988944090997393
1000,6,0.7,20,6,25,0.5480769230769231,0.6627906976744186,0.24,57,18,29,16.522262174999923
1000,6,0.7,35,6,25,0.5480769230769231,0.6627906976744186,0.24,57,18,29,16.013974617002532
2000,6,0.6,20,10,25,0.5480769230769231,0.6627906976744186,0.24,57,18,29,13.797958310002286
2000,6,0.65,35,10,25,0.5480769230769231,0.6627906976744186,0.24,57,18,29,13.718983806000324
2000,6,0.65,35,10,100,0.5480769230769231,0.6627906976744186,0.24,57,18,29,13.763070216002234
4000,6,0.7,35,10,25,0.5480769230769231,0.6627906976744186,0.24,57,18,29,22.957714545998897
4000,6,0.7,35,10,100,0.5480769230769231,0.6627906976744186,0.24,57,18,29,22.8932409629997
2000,6,0.7,10,10,25,0.5471698113207547,0.6744186046511628,0.2564102564102564,58,20,28,16.439374979003333
4000,6,0.7,10,10,100,0.5471698113207547,0.6744186046511628,0.2564102564102564,58,20,28,24.840706024006067
4000,6,0.7,35,6,25,0.5471698113207547,0.6744186046511628,0.2564102564102564,58,20,28,22.944094477999897
1000,6,0.7,10,6,100,0.5462962962962963,0.686046511627907,0.2716049382716049,59,22,27,16.8573526830005
1000,4,0.65,35,20,25,0.5454545454545454,0.627906976744186,0.19402985074626866,54,13,32,11.938138470999547
1000,4,0.75,10,20,25,0.5454545454545454,0.627906976744186,0.19402985074626866,54,13,32,14.58406797600037
1000,4,0.75,10,20,100,0.5454545454545454,0.627906976744186,0.19402985074626866,54,13,32,14.413185308003449
1000,4,0.75,20,20,100,0.5454545454545454,0.627906976744186,0.19402985074626866,54,13,32,13.985063059000822
2000,4,0.75,20,20,100,0.5454545454545454,0.627906976744186,0.19402985074626866,54,13,32,12.643443753004249
4000,4,0.6,10,20,100,0.5454545454545454,0.627906976744186,0.19402985074626866,54,13,32,17.332613504993788
4000,4,0.65,35,20,100,0.5454545454545454,0.627906976744186,0.19402985074626866,54,13,32,16.79020413100079
4000,4,0.7,20,20,25,0.5454545454545454,0.627906976744186,0.19402985074626866,54,13,32,18.982227066000632
4000,4,0.75,35,10,100,0.5454545454545454,0.627906976744186,0.19402985074626866,54,13,32,18.561750923996442
1000,4,0.65,35,6,100,0.5445544554455446,0.6395348837209303,0.21428571428571427,55,15,31,12.486696638996364
1000,4,0.75,10,6,100,0.5445544554455446,0.6395348837209303,0.21428571428571427,55,15,31,14.971502832995611
1000,4,0.75,20,10,25,0.5445544554455446,0.6395348837209303,0.21428571428571427,55,15,31,14.94667696399847
1000,4,0.75,35,20,25,0.5445544554455446,0.6395348837209303,0.21428571428571427,55,15,31,13.689810001000296
1000,6,0.6,20,20,25,0.5445544554455446,0.6395348837209303,0.21428571428571427,55,15,31,14.460760170004505
2000,4,0.65,20,10,25,0.5445544554455446,0.6395348837209303,0.21428571428571427,55,15,31,11.680273605001275
2000,4,0.65,35,6,25,0.5445544554455446,0.6395348837209303,0.21428571428571427,55,15,31,12.102006150002126
2000,4,0.65,35,10,25,0.5445544554455446,0.6395348837209303,0.21428571428571427,55,15,31,11.79097003700008
2000,4,0.65,35,10,100,0.5445544554455446,0.6395348837209303,0.21428571428571427,55,15,31,11.417258347995812
2000,4,0.75,20,10,25,0.5445544554455446,0.6395348837209303,0.21428571428571427,55,15,31,12.803117112998734
2000,4,0.75,20,20,25,0.5445544554455446,0.6395348837209303,0.21428571428571427,55,15,31,12.713545941005577
4000,4,0.65,10,10,25,0.5445544554455446,0.6395348837209303,0.21428571428571427,55,15,31,17.90921408599388
4000,4,0.75,20,6,25,0.5445544554455446,0.6395348837209303,0.21428571428571427,55,15,31,19.319616057997337
1000,6,0.7,35,10,25,0.5436893203883495,0.6511627906976745,0.2328767123287671,56,17,30,15.413430418004282
2000,6,0.6,10,6,100,0.5436893203883495,0.6511627906976745,0.2328767123287671,56,17,30,14.029150310998375
2000,6,0.65,35,6,25,0.5436893203883495,0.6511627906976745,0.2328767123287671,56,17,30,13.705488364001212
4000,6,0.6,10,6,100,0.5436893203883495,0.6511627906976745,0.2328767123287671,56,17,30,20.982033580999996
4000,6,0.7,10,20,100,0.5436893203883495,0.6511627906976745,0.2328767123287671,56,17,30,24.04063922700152
4000,6,0.7,20,20,100,0.5436893203883495,0.6511627906976745,0.2328767123287671,56,17,30,23.311627759998373
1000,6,0.65,20,6,100,0.5428571428571428,0.6627906976744186,0.25,57,19,29,16.534131725995394
1000,6,0.65,20,10,25,0.5428571428571428,0.6627906976744186,0.25,57,19,29,16.221520797000267
1000,6,0.7,35,6,100,0.5428571428571428,0.6627906976744186,0.25,57,19,29,15.858432526998513
2000,6,0.6,10,10,100,0.5428571428571428,0.6627906976744186,0.25,57,19,29,14.072111707995646
