nfeatures,n_octave_layers,ratio_threshold,min_match_count,min_inliers,min_bbox_area,accuracy,tpr,fpr,tp,fp,fn,runtime
2000,6,0.65,35,6,100,0.5428571428571428,0.6627906976744186,0.25,57,19,29,13.787724567999248
4000,6,0.6,20,10,100,0.5428571428571428,0.6627906976744186,0.25,57,19,29,20.584758138000325
1000,6,0.65,20,6,25,0.5420560747663551,0.6744186046511628,0.26582278481012656,58,21,28,15.908632642996963
1000,6,0.65,20,10,100,0.5420560747663551,0.6744186046511628,0.26582278481012656,58,21,28,16.686875292994955
4000,6,0.65,10,6,25,0.5420560747663551,0.6744186046511628,0.26582278481012656,58,21,28,22.050106759998016
1000,6,0.7,10,6,25,0.5412844036697247,0.686046511627907,0.2804878048780488,59,23,27,17.328214363995357
1000,4,0.65,20,20,25,0.54,0.627906976744186,0.20588235294117646,54,14,32,14.12098898900149
1000,4,0.65,20,20,100,0.54,0.627906976744186,0.20588235294117646,54,14,32,13.777400918996136
1000,4,0.7,10,20,25,0.54,0.627906976744186,0.20588235294117646,54,14,32,13.87865543600492
4000,4,0.7,35,10,25,0.54,0.627906976744186,0.20588235294117646,54,14,32,17.796822563002934
4000,4,0.7,35,20,25,0.54,0.627906976744186,0.20588235294117646,54,14,32,18.126634731001104
1000,4,0.65,20,10,25,0.5392156862745098,0.6395348837209303,0.22535211267605634,55,16,31,13.061800802999642
1000,6,0.7,20,20,100,0.5392156862745098,0.6395348837209303,0.22535211267605634,55,16,31,16.325638167996658
2000,4,0.7,35,10,25,0.5392156862745098,0.6395348837209303,0.22535211267605634,55,16,31,12.56809058899671
4000,4,0.65,35,6,100,0.5392156862745098,0.6395348837209303,0.22535211267605634,55,16,31,16.297350256005302
4000,6,0.6,20,6,100,0.5392156862745098,0.6395348837209303,0.22535211267605634,55,16,31,20.830213442000968
4000,6,0.65,35,20,25,0.5392156862745098,0.6395348837209303,0.22535211267605634,55,16,31,20.73330786600127
1000,4,0.65,10,6,25,0.5384615384615384,0.6511627906976745,0.24324324324324326,56,18,30,11.882879766002588
1000,6,0.65,20,20,100,0.5384615384615384,0.6511627906976745,0.24324324324324326,56,18,30,16.260676569996576
1000,6,0.65,35,6,100,0.5384615384615384,0.6511627906976745,0.24324324324324326,56,18,30,15.927802911995968
2000,4,0.65,10,10,100,0.5384615384615384,0.6511627906976745,0.24324324324324326,56,18,30,13.338342638999166
2000,6,0.65,10,20,25,0.5384615384615384,0.6511627906976745,0.24324324324324326,56,18,30,14.918320449003659
2000,6,0.65,20,20,25,0.5384615384615384,0.6511627906976745,0.24324324324324326,56,18,30,14.069009945997095
2000,6,0.7,35,6,100,0.5384615384615384,0.6511627906976745,0.24324324324324326,56,18,30,14.862679100995592
4000,6,0.6,10,6,25,0.5384615384615384,0.6511627906976745,0.24324324324324326,56,18,30,20.748798751999857
4000,6,0.65,20,20,25,0.5384615384615384,0.6511627906976745,0.24324324324324326,56,18,30,22.21730249599932
4000,6,0.65,35,6,100,0.5384615384615384,0.6511627906976745,0.24324324324324326,56,18,30,20.747494189999998
4000,6,0.65,35,10,25,0.5384615384615384,0.6511627906976745,0.24324324324324326,56,18,30,20.48831804600195
2000,6,0.65,10,6,100,0.5377358490566038,0.6627906976744186,0.2597402597402597,57,20,29,14.704966067998612
2000,6,0.65,10,10,25,0.5377358490566038,0.6627906976744186,0.2597402597402597,57,20,29,15.320365282997955
2000,6,0.65,10,10,100,0.5377358490566038,0.6627906976744186,0.2597402597402597,57,20,29,14.574372188006237
2000,6,0.65,20,10,25,0.5377358490566038,0.6627906976744186,0.2597402597402597,57,20,29,14.668541986000491
4000,6,0.65,20,6,100,0.5377358490566038,0.6627906976744186,0.2597402597402597,57,20,29,22.21178572899953
4000,6,0.65,20,10,100,0.5377358490566038,0.6627906976744186,0.2597402597402597,57,20,29,21.442975903999468
4000,6,0.7,20,10,100,0.5377358490566038,0.6627906976744186,0.2597402597402597,57,20,29,23.25166492700373
1000,4,0.7,35,20,100,0.5353535353535354,0.6162790697674418,0.19696969696969696,53,13,33,13.460837647995504
1000,4,0.65,35,6,25,0.5346534653465347,0.627906976744186,0.21739130434782608,54,15,32,11.473993008003163
1000,4,0.7,20,20,25,0.5346534653465347,0.627906976744186,0.21739130434782608,54,15,32,15.531818572999327
1000,6,0.75,35,20,100,0.5346534653465347,0.627906976744186,0.21739130434782608,54,15,32,16.90648419199715
2000,4,0.65,10,20,25,0.5346534653465347,0.627906976744186,0.21739130434782608,54,15,32,12.645633826003177
2000,4,0.65,20,20,25,0.5346534653465347,0.627906976744186,0.21739130434782608,54,15,32,12.83277610699588
2000,4,0.65,35,6,100,0.5346534653465347,0.627906976744186,0.21739130434782608,54,15,32,12.410532057001546
2000,4,0.7,10,6,100,0.5346534653465347,0.627906976744186,0.21739130434782608,54,15,32,13.967069301004813
2000,4,0.75,20,6,100,0.5346534653465347,0.627906976744186,0.21739130434782608,54,15,32,12.441310788002738
2000,4,0.75,35,6,25,0.5346534653465347,0.627906976744186,0.21739130434782608,54,15,32,12.186266930002603
4000,4,0.7,10,20,25,0.5346534653465347,0.627906976744186,0.21739130434782608,54,15,32,19.569456999000977
1000,4,0.65,20,6,100,0.5339805825242718,0.6395348837209303,0.2361111111111111,55,17,31,14.14332023600582
1000,4,0.7,35,10,100,0.5339805825242718,0.6395348837209303,0.2361111111111111,55,17,31,11.87141478400008
1000,4,0.75,10,10,25,0.5339805825242718,0.6395348837209303,0.2361111111111111,55,17,31,15.594012802997895
2000,4,0.65,20,6,100,0.5339805825242718,0.6395348837209303,0.2361111111111111,55,17,31,13.293006973006413
4000,4,0.65,20,6,25,0.5339805825242718,0.6395348837209303,0.2361111111111111,55,17,31,18.7326037189996
4000,4,0.7,10,10,25,0.5339805825242718,0.6395348837209303,0.2361111111111111,55,17,31,20.04911374999938
4000,6,0.65,35,20,100,0.5339805825242718,0.6395348837209303,0.2361111111111111,55,17,31,20.56048260699754
1000,4,0.65,10,10,100,0.5333333333333333,0.6511627906976745,0.25333333333333335,56,19,30,12.214108841995767
1000,6,0.65,35,10,100,0.5333333333333333,0.6511627906976745,0.25333333333333335,56,19,30,15.625232883998251
1000,6,0.65,35,20,100,0.5333333333333333,0.6511627906976745,0.25333333333333335,56,19,30,15.682635163000668
4000,6,0.65,35,10,100,0.5333333333333333,0.6511627906976745,0.25333333333333335,56,19,30,20.997876599998563
4000,6,0.7,20,6,100,0.5333333333333333,0.6511627906976745,0.25333333333333335,56,19,30,23.743362421999336
1000,6,0.7,10,10,25,0.5327102803738317,0.6627906976744186,0.2692307692307692,57,21,29,17.22742819699488
1000,6,0.7,20,6,100,0.5327102803738317,0.6627906976744186,0.2692307692307692,57,21,29,16.39133157699689
2000,6,0.7,20,10,100,0.5327102803738317,0.6627906976744186,0.2692307692307692,57,21,29,15.324035862999153
4000,6,0.65,10,10,100,0.5327102803738317,0.6627906976744186,0.2692307692307692,57,21,29,21.817786064995744
4000,4,0.75,35,20,25,0.5306122448979592,0.6046511627906976,0.1875,52,12,34,17.936324146001425
1000,4,0.75,20,20,25,0.53,0.6162790697674418,0.208955223880597,53,14,33,14.831450881996716
2000,4,0.7,10,10,25,0.53,0.6162790697674418,0.208955223880597,53,14,33,14.036290237003413
2000,4,0.75,10,10,25,0.53,0.6162790697674418,0.208955223880597,53,14,33,12.733418137999251
2000,4,0.75,20,6,25,0.53,0.6162790697674418,0.208955223880597,53,14,33,12.668802487998619
4000,4,0.75,20,6,100,0.53,0.6162790697674418,0.208955223880597,53,14,33,19.535898287002055
4000,4,0.75,20,20,100,0.53,0.6162790697674418,0.208955223880597,53,14,33,18.6705286840006
1000,4,0.65,20,6,25,0.5294117647058824,0.627906976744186,0.22857142857142856,54,16,32,14.014311160004581
1000,4,0.65,20,10,100,0.5294117647058824,0.627906976744186,0.22857142857142856,54,16,32,13.479020073995343
2000,4,0.65,20,6,25,0.5294117647058824,0.627906976744186,0.22857142857142856,54,16,32,12.771698483993532
2000,4,0.65,20,10,100,0.5294117647058824,0.627906976744186,0.22857142857142856,54,16,32,11.735174708999693
2000,4,0.7,20,6,25,0.5294117647058824,0.627906976744186,0.22857142857142856,54,16,32,14.450655170003301
4000,4,0.65,20,6,100,0.5294117647058824,0.627906976744186,0.22857142857142856,54,16,32,18.4240415259992
4000,4,0.65,35,10,100,0.5294117647058824,0.627906976744186,0.22857142857142856,54,16,32,16.373037087003468
4000,4,0.7,35,10,100,0.5294117647058824,0.627906976744186,0.22857142857142856,54,16,32,18.004470858002605
4000,4,0.75,10,6,100,0.5294117647058824,0.627906976744186,0.22857142857142856,54,16,32,19.185486975999083
1000,6,0.65,35,6,25,0.5288461538461539,0.6395348837209303,0.2465753424657534,55,18,31,16.370861727002193
1000,6,0.65,10,10,25,0.5283018867924528,0.6511627906976745,0.2631578947368421,56,20,30,16.8161739749994
2000,6,0.7,35,6,25,0.5283018867924528,0.6511627906976745,0.2631578947368421,56,20,30,15.333375622001768
4000,6,0.65,10,6,100,0.5283018867924528,0.6511627906976745,0.2631578947368421,56,20,30,22.49847698600206
4000,6,0.7,35,6,100,0.5283018867924528,0.6511627906976745,0.2631578947368421,56,20,30,23.05060608900385
1000,6,0.65,10,6,100,0.5277777777777778,0.6627906976744186,0.27848101265822783,57,22,29,17.548817693001183
1000,4,0.7,20,20,100,0.5252525252525253,0.6046511627906976,0.2,52,13,34,14.755241506005405
4000,4,0.7,35,20,100,0.5252525252525253,0.6046511627906976,0.2,52,13,34,17.2580652559991
1000,4,0.7,35,20,25,0.5247524752475248,0.6162790697674418,0.22058823529411764,53,15,33,12.024336149996088
2000,4,0.7,10,20,25,0.5247524752475248,0.6162790697674418,0.22058823529411764,53,15,33,15.332818162001786
2000,4,0.7,10,20,100,0.5247524752475248,0.6162790697674418,0.22058823529411764,53,15,33,13.990942959004315
2000,4,0.7,35,20,100,0.5247524752475248,0.6162790697674418,0.22058823529411764,53,15,33,11.773193424000056
2000,4,0.75,10,6,25,0.5247524752475248,0.6162790697674418,0.22058823529411764,53,15,33,13.13382080700103
2000,4,0.75,20,10,100,0.5247524752475248,0.6162790697674418,0.22058823529411764,53,15,33,12.650694671996462
2000,4,0.75,35,10,100,0.5247524752475248,0.6162790697674418,0.22058823529411764,53,15,33,12.31188795700291
2000,4,0.75,35,20,25,0.5247524752475248,0.6162790697674418,0.22058823529411764,53,15,33,12.052982043001975
4000,4,0.75,35,6,100,0.5247524752475248,0.6162790697674418,0.22058823529411764,53,15,33,18.17797830500058
1000,4,0.65,10,10,25,0.5242718446601942,0.627906976744186,0.23943661971830985,54,17,32,11.896456114998728
1000,4,0.7,10,6,25,0.5242718446601942,0.627906976744186,0.23943661971830985,54,17,32,14.592627138001262
1000,4,0.7,10,10,25,0.5242718446601942,0.627906976744186,0.23943661971830985,54,17,32,14.450688434997573
1000,4,0.7,20,10,100,0.5242718446601942,0.627906976744186,0.23943661971830985,54,17,32,14.656101466003747
2000,4,0.7,20,10,25,0.5242718446601942,0.627906976744186,0.23943661971830985,54,17,32,13.780166418997396
2000,6,0.75,35,6,100,0.5242718446601942,0.627906976744186,0.23943661971830985,54,17,32,14.547507866998785
4000,4,0.65,10,10,100,0.5242718446601942,0.627906976744186,0.23943661971830985,54,17,32,17.50847846900433
4000,4,0.65,20,10,25,0.5242718446601942,0.627906976744186,0.23943661971830985,54,17,32,19.632183827001427
4000,4,0.7,10,6,100,0.5242718446601942,0.627906976744186,0.23943661971830985,54,17,32,19.19569100499939
1000,4,0.7,10,6,100,0.5238095238095238,0.6395348837209303,0.25675675675675674,55,19,31,14.187411922997853
2000,4,0.65,10,6,25,0.5238095238095238,0.6395348837209303,0.25675675675675674,55,19,31,12.784557238999696
4000,6,0.7,20,6,25,0.5238095238095238,0.6395348837209303,0.25675675675675674,55,19,31,23.54400712500501
1000,6,0.7,20,10,100,0.5233644859813084,0.6511627906976745,0.2727272727272727,56,21,30,16.3258909569995
2000,6,0.65,20,6,25,0.5233644859813084,0.6511627906976745,0.2727272727272727,56,21,30,14.167441849996976
2000,6,0.65,20,10,100,0.5233644859813084,0.6511627906976745,0.2727272727272727,56,21,30,14.769967209998867
4000,6,0.65,20,10,25,0.5233644859813084,0.6511627906976745,0.2727272727272727,56,21,30,21.325430812998093
4000,6,0.7,20,10,25,0.5233644859813084,0.6511627906976745,0.2727272727272727,56,21,30,23.2897949420003
2000,6,0.7,20,6,25,0.5229357798165137,0.6627906976744186,0.2875,57,23,29,15.537100706002093
4000,6,0.7,10,10,25,0.5229357798165137,0.6627906976744186,0.2875,57,23,29,23.788935680000577
1000,4,0.75,20,6,100,0.52,0.6046511627906976,0.21212121212121213,52,14,34,14.85312819799583
1000,4,0.75,20,10,100,0.52,0.6046511627906976,0.21212121212121213,52,14,34,15.296226944999944
1000,4,0.75,35,20,100,0.52,0.6046511627906976,0.21212121212121213,52,14,34,13.475055619994237
4000,4,0.7,35,6,100,0.52,0.6046511627906976,0.21212121212121213,52,14,34,17.58538206099911
4000,4,0.75,10,10,25,0.52,0.6046511627906976,0.21212121212121213,52,14,34,19.60824805199809
4000,4,0.75,10,20,25,0.52,0.6046511627906976,0.21212121212121213,52,14,34,19.663561439003388
4000,4,0.75,35,10,25,0.52,0.6046511627906976,0.21212121212121213,52,14,34,18.653880417994515
1000,4,0.7,10,10,100,0.5196078431372549,0.6162790697674418,0.2318840579710145,53,16,33,14.356659634002426
1000,4,0.7,20,6,25,0.5196078431372549,0.6162790697674418,0.2318840579710145,53,16,33,13.92668245400273
2000,4,0.7,35,20,25,0.5196078431372549,0.6162790697674418,0.2318840579710145,53,16,33,11.619476875996043
1000,4,0.7,20,6,100,0.5192307692307693,0.627906976744186,0.25,54,18,32,14.201184377001482
4000,6,0.65,10,10,25,0.5185185185185185,0.6511627906976745,0.28205128205128205,56,22,30,22.401201542001218
2000,6,0.7,20,6,100,0.5181818181818182,0.6627906976744186,0.2962962962962963,57,24,29,15.423329335004382
4000,6,0.7,10,6,100,0.5181818181818182,0.6627906976744186,0.2962962962962963,57,24,29,24.263429377002467
1000,4,0.7,35,6,25,0.5148514851485149,0.6046511627906976,0.22388059701492538,52,15,34,14.100554795004427
1000,4,0.7,35,6,100,0.5148514851485149,0.6046511627906976,0.22388059701492538,52,15,34,13.614673699004925
1000,4,0.75,20,6,25,0.5148514851485149,0.6046511627906976,0.22388059701492538,52,15,34,15.41025566499593
2000,4,0.7,20,20,25,0.5148514851485149,0.6046511627906976,0.22388059701492538,52,15,34,14.440115726996737
2000,4,0.7,20,20,100,0.5148514851485149,0.6046511627906976,0.22388059701492538,52,15,34,14.009115312997892
2000,4,0.7,35,6,25,0.5148514851485149,0.6046511627906976,0.22388059701492538,52,15,34,11.894071265000093
2000,4,0.75,35,6,100,0.5148514851485149,0.6046511627906976,0.22388059701492538,52,15,34,12.286326991998067
4000,4,0.7,10,10,100,0.5148514851485149,0.6046511627906976,0.22388059701492538,52,15,34,19.502556437997555
4000,4,0.7,10,20,100,0.5148514851485149,0.6046511627906976,0.22388059701492538,52,15,34,18.93859799799975
4000,4,0.7,20,20,100,0.5148514851485149,0.6046511627906976,0.22388059701492538,52,15,34,19.522923919001187
4000,4,0.75,10,6,25,0.5148514851485149,0.6046511627906976,0.22388059701492538,52,15,34,20.210004614003992
4000,6,0.75,35,6,100,0.5148514851485149,0.6046511627906976,0.22388059701492538,52,15,34,25.913108325003122
1000,4,0.7,20,10,25,0.5145631067961165,0.6162790697674418,0.24285714285714285,53,17,33,16.49108193099528
2000,4,0.7,10,6,25,0.5145631067961165,0.6162790697674418,0.24285714285714285,53,17,33,14.952979018002225
2000,6,0.75,35,10,100,0.5145631067961165,0.6162790697674418,0.24285714285714285,53,17,33,15.327025916994899
4000,6,0.75,35,10,25,0.5145631067961165,0.6162790697674418,0.24285714285714285,53,17,33,25.156392762000905
1000,4,0.65,10,6,100,0.5142857142857142,0.627906976744186,0.2602739726027397,54,19,32,12.007411472994136
4000,6,0.65,35,6,25,0.5142857142857142,0.627906976744186,0.2602739726027397,54,19,32,21.554293743000017
2000,6,0.7,10,10,100,0.5137614678899083,0.6511627906976745,0.2911392405063291,56,23,30,15.815496925999469
1000,4,0.7,10,20,100,0.5098039215686274,0.6046511627906976,0.23529411764705882,52,16,34,14.58083614899806
1000,4,0.7,35,10,25,0.5098039215686274,0.6046511627906976,0.23529411764705882,52,16,34,12.478790809000202
1000,6,0.75,10,20,25,0.5098039215686274,0.6046511627906976,0.23529411764705882,52,16,34,16.60632889399858
4000,4,0.7,35,6,25,0.5098039215686274,0.6046511627906976,0.23529411764705882,52,16,34,18.250160930001584
4000,4,0.75,10,20,100,0.5098039215686274,0.6046511627906976,0.23529411764705882,52,16,34,19.881908891999046
4000,6,0.75,35,20,25,0.5098039215686274,0.6046511627906976,0.23529411764705882,52,16,34,23.434705362000386
1000,6,0.75,20,10,25,0.5096153846153846,0.6162790697674418,0.2535211267605634,53,18,33,16.042659605001973
2000,4,0.65,10,10,25,0.5096153846153846,0.6162790697674418,0.2535211267605634,53,18,33,13.087178957997821
2000,6,0.75,10,10,100,0.5096153846153846,0.6162790697674418,0.2535211267605634,53,18,33,15.972882246998779
4000,4,0.7,20,10,100,0.5096153846153846,0.6162790697674418,0.2535211267605634,53,18,33,18.615258601996175
1000,6,0.75,20,10,100,0.5048543689320388,0.6046511627906976,0.2463768115942029,52,17,34,16.498817380997934
1000,6,0.75,35,6,25,0.5048543689320388,0.6046511627906976,0.2463768115942029,52,17,34,16.27873490100319
1000,6,0.75,35,10,25,0.5048543689320388,0.6046511627906976,0.2463768115942029,52,17,34,16.598880204001034
2000,4,0.7,20,6,100,0.5048543689320388,0.6046511627906976,0.2463768115942029,52,17,34,13.440555995999603
2000,4,0.7,20,10,100,0.5048543689320388,0.6046511627906976,0.2463768115942029,52,17,34,14.497569481995015
2000,4,0.7,35,10,100,0.5048543689320388,0.6046511627906976,0.2463768115942029,52,17,34,11.719085029995767
4000,6,0.75,35,6,25,0.5048543689320388,0.6046511627906976,0.2463768115942029,52,17,34,23.032649807006237
2000,4,0.65,10,6,100,0.5047619047619047,0.6162790697674418,0.2638888888888889,53,19,33,13.187794028002827
2000,6,0.75,10,10,25,0.5047619047619047,0.6162790697674418,0.2638888888888889,53,19,33,15.402152486996783
4000,4,0.65,20,10,100,0.5047619047619047,0.6162790697674418,0.2638888888888889,53,19,33,17.826273206002952
4000,4,0.7,20,6,25,0.5047619047619047,0.6162790697674418,0.2638888888888889,53,19,33,19.326609062998614
4000,6,0.75,20,20,25,0.5047619047619047,0.6162790697674418,0.2638888888888889,53,19,33,23.982013583998196
4000,6,0.75,20,20,100,0.5047619047619047,0.6162790697674418,0.2638888888888889,53,19,33,25.39045254299708
1000,6,0.65,10,10,100,0.5045871559633027,0.6395348837209303,0.2948717948717949,55,23,31,17.23459772500064
1000,6,0.75,20,20,100,0.5,0.6046511627906976,0.2571428571428571,52,18,34,16.738282161000825
1000,6,0.75,35,20,25,0.5,0.6046511627906976,0.2571428571428571,52,18,34,16.52680685800442
2000,4,0.75,10,6,100,0.5,0.5930232558139535,0.23880597014925373,51,16,35,12.799049191999075
2000,6,0.75,10,20,25,0.5,0.6162790697674418,0.273972602739726,53,20,33,15.839045151005848
2000,6,0.75,10,20,100,0.5,0.5930232558139535,0.23880597014925373,51,16,35,15.740679607995844
2000,6,0.75,20,20,25,0.5,0.6162790697674418,0.273972602739726,53,20,33,15.838990942000237
2000,6,0.75,35,20,25,0.5,0.6046511627906976,0.2571428571428571,52,18,34,15.314599637000356
2000,6,0.75,35,20,100,0.5,0.5930232558139535,0.23880597014925373,51,16,35,14.92317711799842
4000,4,0.65,10,6,25,0.5,0.6162790697674418,0.273972602739726,53,20,33,17.536336572004075
4000,4,0.65,10,6,100,0.5,0.6162790697674418,0.273972602739726,53,20,33,17.592421063993243
4000,4,0.7,20,6,100,0.5,0.6046511627906976,0.2571428571428571,52,18,34,18.067548912003986
4000,6,0.75,35,20,100,0.5,0.6046511627906976,0.2571428571428571,52,18,34,23.4188097389997
1000,6,0.75,20,6,100,0.4954128440366973,0.627906976744186,0.2987012987012987,54,23,32,15.983203305004281
1000,6,0.75,35,6,100,0.4953271028037383,0.6162790697674418,0.28378378378378377,53,21,33,15.540930082002888
1000,6,0.75,35,10,100,0.4953271028037383,0.6162790697674418,0.28378378378378377,53,21,33,17.290023761001066
2000,4,0.7,10,10,100,0.49523809523809526,0.6046511627906976,0.2676056338028169,52,19,34,14.225799868996546
2000,4,0.7,35,6,100,0.49523809523809526,0.6046511627906976,0.2676056338028169,52,19,34,16.298466970001755
4000,6,0.75,10,6,100,0.49523809523809526,0.6046511627906976,0.2676056338028169,52,19,34,24.690695343000698
4000,6,0.75,10,10,25,0.49523809523809526,0.6046511627906976,0.2676056338028169,52,19,34,23.79492349999782
2000,4,0.75,10,20,100,0.49514563106796117,0.5930232558139535,0.25,51,17,35,12.991312320998986
4000,4,0.7,10,6,25,0.49514563106796117,0.5930232558139535,0.25,51,17,35,19.49822465699981
1000,6,0.75,10,10,100,0.49074074074074076,0.6162790697674418,0.29333333333333333,53,22,33,17.04424926199863
1000,6,0.75,10,10,25,0.49056603773584906,0.6046511627906976,0.2777777777777778,52,20,34,16.079198440995242
4000,6,0.75,20,10,25,0.49056603773584906,0.6046511627906976,0.2777777777777778,52,20,34,24.764645912997366
1000,6,0.75,10,20,100,0.49038461538461536,0.5930232558139535,0.2608695652173913,51,18,35,16.55127876399638
2000,6,0.75,10,6,25,0.49038461538461536,0.5930232558139535,0.2608695652173913,51,18,35,15.593457445997046
4000,6,0.75,35,10,100,0.49019607843137253,0.5813953488372093,0.24242424242424243,50,16,36,23.076795715998742
2000,6,0.75,20,10,100,0.48598130841121495,0.6046511627906976,0.2876712328767123,52,21,34,15.968258237000555
4000,6,0.75,20,6,25,0.48598130841121495,0.6046511627906976,0.2876712328767123,52,21,34,24.079986460004875
1000,6,0.75,20,6,25,0.4857142857142857,0.5930232558139535,0.2714285714285714,51,19,35,16.7184554129999
2000,6,0.75,20,20,100,0.4857142857142857,0.5930232558139535,0.2714285714285714,51,19,35,15.57025994900323
1000,6,0.75,10,6,100,0.48148148148148145,0.6046511627906976,0.2972972972972973,52,22,34,15.989977021003142
2000,6,0.75,10,6,100,0.48148148148148145,0.6046511627906976,0.2972972972972973,52,22,34,15.804441170002974
4000,6,0.75,20,10,100,0.4811320754716981,0.5930232558139535,0.28169014084507044,51,20,35,24.44286500999442
1000,6,0.75,20,20,25,0.4807692307692308,0.5813953488372093,0.2647058823529412,50,18,36,16.81195126800594
2000,6,0.75,20,6,25,0.4807692307692308,0.5813953488372093,0.2647058823529412,50,18,36,15.267172125000798
2000,6,0.75,20,10,25,0.4807692307692308,0.5813953488372093,0.2647058823529412,50,18,36,15.311975552998774
4000,6,0.75,10,20,25,0.47619047619047616,0.5813953488372093,0.2753623188405797,50,19,36,25.80089338200196
2000,6,0.75,35,6,25,0.4722222222222222,0.5930232558139535,0.3013698630136986,51,22,35,14.855510436005716
4000,6,0.75,10,10,100,0.4722222222222222,0.5930232558139535,0.3013698630136986,51,22,35,25.595767385995714
4000,6,0.75,10,20,100,0.47115384615384615,0.5697674418604651,0.26865671641791045,49,18,37,24.347043439003755
4000,6,0.75,10,6,25,0.4672897196261682,0.5813953488372093,0.29577464788732394,50,21,36,23.16043490300217
2000,6,0.75,35,10,25,0.4666666666666667,0.5697674418604651,0.27941176470588236,49,19,37,14.846352207001473
2000,6,0.75,20,6,100,0.46296296296296297,0.5813953488372093,0.3055555555555556,50,22,36,15.464392369998677
4000,6,0.75,20,6,100,0.45794392523364486,0.5697674418604651,0.3,49,21,37,24.352012827999715
1000,6,0.75,10,6,25,0.45045045045045046,0.5813953488372093,0.3333333333333333,50,25,36,16.795272889001353
